video_url,page_url,discovered_at,element_tag,title,description,category,alt_text,css_classes,file_size,dimensions,tags
https://asset.eyecannndy.com/media/clip/2023/12/16/261702695580.webp,https://eyecannndy.com/technique/architexture,2025-09-04T12:28:14.945103,img,Erdem Topsakal - @topsakalerdem / IG,,Technique,Erdem Topsakal - @topsakalerdem / IG,lazy-img lazyImages1 trigger_info_ show-it,,,"trigger_info_, Eyecandy, lazyImages1, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2023/12/19/261703022500.webp,https://eyecannndy.com/technique/architexture,2025-09-04T12:28:14.945283,img,Street Art Loop GIF By A. L. Crego,,Technique,Street Art Loop GIF By A. L. Crego,lazy-img lazyImages1 trigger_info_ show-it,,,"trigger_info_, Eyecandy, lazyImages1, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2023/12/19/261702984520.webp,https://eyecannndy.com/technique/architexture,2025-09-04T12:28:14.945372,img,AXEL DE STAMPA GIF,,Technique,AXEL DE STAMPA GIF,lazy-img lazyImages1 trigger_info_ show-it,,,"trigger_info_, Eyecandy, lazyImages1, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2023/12/25/261703467673.webp,https://eyecannndy.com/technique/architexture,2025-09-04T12:28:14.945443,img,A$AP Rocky - Praise The Lord,,Technique,A$AP Rocky - Praise The Lord,lazy-img lazyImages1 trigger_info_ show-it,,,"trigger_info_, Eyecandy, lazyImages1, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2023/12/19/261702984433.webp,https://eyecannndy.com/technique/architexture,2025-09-04T12:28:14.945505,img,AXEL DE STAMPA GIF,,Technique,AXEL DE STAMPA GIF,lazy-img lazyImages1 trigger_info_ show-it,,,"trigger_info_, Eyecandy, lazyImages1, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2023/12/16/261702695441.webp,https://eyecannndy.com/technique/architexture,2025-09-04T12:28:14.945570,img,@alcrego / Giphy,,Technique,@alcrego / Giphy,lazy-img lazyImages1 trigger_info_ show-it,,,"trigger_info_, Eyecandy, lazyImages1, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2023/12/16/261702695560.webp,https://eyecannndy.com/technique/architexture,2025-09-04T12:28:14.945635,img,Erdem Topsakal - @topsakalerdem / IG,,Technique,Erdem Topsakal - @topsakalerdem / IG,lazy-img lazyImages1 trigger_info_ show-it,,,"trigger_info_, Eyecandy, lazyImages1, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2023/12/19/261702984483.webp,https://eyecannndy.com/technique/architexture,2025-09-04T12:28:14.945696,img,AXEL DE STAMPA GIF,,Technique,AXEL DE STAMPA GIF,lazy-img lazyImages1 trigger_info_ show-it,,,"trigger_info_, Eyecandy, lazyImages1, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2023/12/19/261702984716.webp,https://eyecannndy.com/technique/architexture,2025-09-04T12:28:14.945755,img,Elouen la Baleine / IG,,Technique,Elouen la Baleine / IG,lazy-img lazyImages1 trigger_info_ show-it,,,"trigger_info_, Eyecandy, lazyImages1, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2023/12/16/261702695629.webp,https://eyecannndy.com/technique/architexture,2025-09-04T12:28:14.945815,img,Erdem Topsakal - @topsakalerdem / IG,,Technique,Erdem Topsakal - @topsakalerdem / IG,lazy-img lazyImages1 trigger_info_ show-it,,,"trigger_info_, Eyecandy, lazyImages1, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2023/12/19/261702984503.webp,https://eyecannndy.com/technique/architexture,2025-09-04T12:28:14.945872,img,AXEL DE STAMPA GIF,,Technique,AXEL DE STAMPA GIF,lazy-img lazyImages1 trigger_info_ show-it,,,"trigger_info_, Eyecandy, lazyImages1, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2024/01/06/261704508936.webp,https://eyecannndy.com/technique/architexture,2025-09-04T12:28:14.945929,img,Clip from Mikhail Parkhomenko,,Technique,Clip from Mikhail Parkhomenko,lazy-img lazyImages1 trigger_info_ show-it,,,"trigger_info_, Eyecandy, lazyImages1, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2023/12/19/261702983719.webp,https://eyecannndy.com/technique/architexture,2025-09-04T12:28:14.945986,img,GIF By Hateplow,,Technique,GIF By Hateplow,lazy-img lazyImages1 trigger_info_ show-it,,,"trigger_info_, Eyecandy, lazyImages1, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2023/12/19/261702983836.webp,https://eyecannndy.com/technique/architexture,2025-09-04T12:28:14.946043,img,Nyc Fig GIF By Hateplow,,Technique,Nyc Fig GIF By Hateplow,lazy-img lazyImages1 trigger_info_ show-it,,,"trigger_info_, Eyecandy, lazyImages1, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2024/01/12/261705031296.webp,https://eyecannndy.com/technique/architexture,2025-09-04T12:28:14.946100,img,Unknown T - Hocus Pocus Feat. Loyle Carner,,Technique,Unknown T - Hocus Pocus Feat. Loyle Carner,lazy-img lazyImages1 trigger_info_ show-it,,,"trigger_info_, Eyecandy, lazyImages1, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2024/01/12/261705031527.webp,https://eyecannndy.com/technique/architexture,2025-09-04T12:28:14.946158,img,Unknown T - Hocus Pocus Feat. Loyle Carner,,Technique,Unknown T - Hocus Pocus Feat. Loyle Carner,lazy-img lazyImages1 trigger_info_ show-it,,,"trigger_info_, Eyecandy, lazyImages1, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2023/12/16/261702695332.webp,https://eyecannndy.com/technique/architexture,2025-09-04T12:28:14.946214,img,Elouen la Baleine / IG,,Technique,Elouen la Baleine / IG,lazy-img lazyImages1 trigger_info_ show-it,,,"trigger_info_, Eyecandy, lazyImages1, show it, lazy img"
