video_url,page_url,discovered_at,element_tag,title,description,category,alt_text,css_classes,file_size,dimensions,tags
https://asset.eyecannndy.com/media/clip/2024/09/10/261725946074.webp,https://eyecannndy.com/technique/as-object,2025-09-09T08:50:53.027266,img,Sabrina Carpenter Ft. Jenna Ortega - Taste,,Technique,Sabrina Carpenter Ft. Jenna Ortega - Taste,lazy-img lazyImages1 trigger_info_ show-it,,,"lazyImages1, trigger_info_, Eyecandy, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2024/03/19/261710825525.webp,https://eyecannndy.com/technique/as-object,2025-09-09T08:50:53.027438,img,"Dillon Francis, Good Times Ahead - LA On Acid",,Technique,"Dillon Francis, Good Times Ahead - LA On Acid",lazy-img lazyImages1 trigger_info_ show-it,,,"lazyImages1, trigger_info_, Eyecandy, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2024/01/29/261706507883.webp,https://eyecannndy.com/technique/as-object,2025-09-09T08:50:53.027522,img,KITKAT - Break Épico,,Technique,KITKAT - Break Épico,lazy-img lazyImages1 trigger_info_ show-it,,,"lazyImages1, trigger_info_, Eyecandy, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2024/01/01/261704119983.webp,https://eyecannndy.com/technique/as-object,2025-09-09T08:50:53.027593,img,First Hawaiian Bank - Dance Party,,Technique,First Hawaiian Bank - Dance Party,lazy-img lazyImages1 trigger_info_ show-it,,,"lazyImages1, trigger_info_, Eyecandy, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2023/12/24/261703454091.webp,https://eyecannndy.com/technique/as-object,2025-09-09T08:50:53.027655,img,Severance,,Technique,Severance,lazy-img lazyImages1 trigger_info_ show-it,,,"lazyImages1, trigger_info_, Eyecandy, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2024/01/16/261705383000.webp,https://eyecannndy.com/technique/as-object,2025-09-09T08:50:53.027717,img,La Haine,,Technique,La Haine,lazy-img lazyImages1 trigger_info_ show-it,,,"lazyImages1, trigger_info_, Eyecandy, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2023/12/16/261702688411.webp,https://eyecannndy.com/technique/as-object,2025-09-09T08:50:53.027779,img,Nike SB - Don't Make Plans,,Technique,Nike SB - Don't Make Plans,lazy-img lazyImages1 trigger_info_ show-it,,,"lazyImages1, trigger_info_, Eyecandy, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2024/01/25/261706157458.webp,https://eyecannndy.com/technique/as-object,2025-09-09T08:50:53.027836,img,ScHoolboy Q - Dope Dealer (Official Music Video) f,,Technique,ScHoolboy Q - Dope Dealer (Official Music Video) f,lazy-img lazyImages1 trigger_info_ show-it,,,"lazyImages1, trigger_info_, Eyecandy, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2023/12/28/261703735636.webp,https://eyecannndy.com/technique/as-object,2025-09-09T08:50:53.027894,img,Close Encounters of the Third Kind,,Technique,Close Encounters of the Third Kind,lazy-img lazyImages1 trigger_info_ show-it,,,"lazyImages1, trigger_info_, Eyecandy, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2024/01/07/261704609406.webp,https://eyecannndy.com/technique/as-object,2025-09-09T08:50:53.027951,img,Carly Gibert - Dropping Seeds,,Technique,Carly Gibert - Dropping Seeds,lazy-img lazyImages1 trigger_info_ show-it,,,"lazyImages1, trigger_info_, Eyecandy, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2024/03/13/261710313614.webp,https://eyecannndy.com/technique/as-object,2025-09-09T08:50:53.028020,img,The Gentlemen (TV Series),,Technique,The Gentlemen (TV Series),lazy-img lazyImages1 trigger_info_ show-it,,,"lazyImages1, trigger_info_, Eyecandy, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2024/01/04/261704366347.webp,https://eyecannndy.com/technique/as-object,2025-09-09T08:50:53.028077,img,It's a Wimbledon Thing,,Technique,It's a Wimbledon Thing,lazy-img lazyImages1 trigger_info_ show-it,,,"lazyImages1, trigger_info_, Eyecandy, show it, lazy img"
https://asset.eyecannndy.com/media/clip/2024/03/14/261710388868.webp,https://eyecannndy.com/technique/as-object,2025-09-09T08:50:53.028135,img,NIKE x SIZE? - Content De Te Revoir,,Technique,NIKE x SIZE? - Content De Te Revoir,lazy-img lazyImages1 trigger_info_ show-it,,,"lazyImages1, trigger_info_, Eyecandy, show it, lazy img"
